dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
hotpotqa,cf-hotpot-246,8,Where was the colleague of Drevel Thorne born?,"Vrenneth, Tasserin","Vrenneth, Tasserin",6,"[Segment 7]
Title: Evidence 3
Kethion Brek was born in 1842 in Vrenneth, Tasserin.",3,3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-246,8,Where was the colleague of Drevel Thorne born?,"Vrenneth, Tasserin","Vrenneth, Tasserin",7,"[Segment 8]
Title: Distractor 0
Drevel Rieth was born in 1945 in Velquora, Varnheim.

[Segment 9]
Title: Distractor 4
Falova Thorne and Kethion Ghent both conducted research at Braxthorn Academy of Sciences.","1000,1004",,"Vrenneth, Tasserin",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,2,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,0,"[Segment 1]
Title: Distractor 4
Ketheth Stow was a renowned temporal metallurgy researcher at Hexworth Consortium.

[Segment 2]
Title: Evidence 3
Ketheth Phen was born in 1946 in Quelside, Ostovia.

[Segment 3]
Title: Distractor 1
Wexen Trel was born in 1961 in Solkaris, Solvania.

[Segment 4]
Title: Evidence 2
Ketheth Phen and Wexen Czek both conducted research at Kessmer Laboratory Complex.

[Segment 5]
Title: Distractor 3
Wexen Holm was born in 1872 in Brelmoor, Solvania.","2,3,1001,1003,1004","2,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,2,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,1,"[Segment 6]
Title: Distractor 0
Ketheth Stow was born in 1960 in Yendrath, Hexland.

[Segment 7]
Title: Distractor 2
Wexen Wick was born in 1941 in Tarquessa, Varnheim.

[Segment 8]
Title: Evidence 1
Wexen Czek was a renowned stochastic ecology researcher at Quintera Academy of Sciences.

[Segment 9]
Title: Evidence 0
Ketheth Phen was a renowned recursive thermology researcher at Kessmer Research Foundation.","0,1,1000,1002","0,1",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,4,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,0,"[Segment 1]
Title: Distractor 4
Ketheth Stow was a renowned temporal metallurgy researcher at Hexworth Consortium.",1004,,Ketheth Phen,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,4,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,1,"[Segment 2]
Title: Evidence 3
Ketheth Phen was born in 1946 in Quelside, Ostovia.

[Segment 3]
Title: Distractor 1
Wexen Trel was born in 1961 in Solkaris, Solvania.","3,1001",3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,4,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,2,"[Segment 4]
Title: Evidence 2
Ketheth Phen and Wexen Czek both conducted research at Kessmer Laboratory Complex.

[Segment 5]
Title: Distractor 3
Wexen Holm was born in 1872 in Brelmoor, Solvania.

[Segment 6]
Title: Distractor 0
Ketheth Stow was born in 1960 in Yendrath, Hexland.","2,1000,1003",2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,4,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,3,"[Segment 7]
Title: Distractor 2
Wexen Wick was born in 1941 in Tarquessa, Varnheim.

[Segment 8]
Title: Evidence 1
Wexen Czek was a renowned stochastic ecology researcher at Quintera Academy of Sciences.

[Segment 9]
Title: Evidence 0
Ketheth Phen was a renowned recursive thermology researcher at Kessmer Research Foundation.","0,1,1002","0,1",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,0,"[Segment 1]
Title: Distractor 4
Ketheth Stow was a renowned temporal metallurgy researcher at Hexworth Consortium.",1004,,Ketheth Phen,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,1,"[Segment 2]
Title: Evidence 3
Ketheth Phen was born in 1946 in Quelside, Ostovia.",3,3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,2,"[Segment 3]
Title: Distractor 1
Wexen Trel was born in 1961 in Solkaris, Solvania.",1001,,Ketheth Phen,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,3,"[Segment 4]
Title: Evidence 2
Ketheth Phen and Wexen Czek both conducted research at Kessmer Laboratory Complex.",2,2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,4,"[Segment 5]
Title: Distractor 3
Wexen Holm was born in 1872 in Brelmoor, Solvania.",1003,,Ketheth Phen,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,5,"[Segment 6]
Title: Distractor 0
Ketheth Stow was born in 1960 in Yendrath, Hexland.",1000,,Ketheth Phen,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,6,"[Segment 7]
Title: Distractor 2
Wexen Wick was born in 1941 in Tarquessa, Varnheim.",1002,,Ketheth Phen,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-247,8,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,Ketheth Phen,7,"[Segment 8]
Title: Evidence 1
Wexen Czek was a renowned stochastic ecology researcher at Quintera Academy of Sciences.

[Segment 9]
Title: Evidence 0
Ketheth Phen was a renowned recursive thermology researcher at Kessmer Research Foundation.","0,1","0,1",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,2,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",0,"[Segment 1]
Title: Distractor 2
Carnis Thorne was born in 1861 in Solkaris, Arkessa.

[Segment 2]
Title: Distractor 4
Carnis Brek was born in 1842 in Plyrath, Solvania.

[Segment 3]
Title: Evidence 2
Carnara Ghent and Carnis Phen both conducted research at Telmara University.

[Segment 4]
Title: Distractor 1
Carnis Graff was born in 1960 in Zinthari, Varnheim.

[Segment 5]
Title: Distractor 3
Carnis Lund was born in 1827 in Oxmeade, Solvania.

[Segment 6]
Title: Evidence 0
Carnara Ghent was a renowned subaquatic photonics researcher at Valorian Research Foundation.","0,2,1001,1002,1003,1004","0,2",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,2,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",1,"[Segment 7]
Title: Distractor 0
Wexax Ghent and Carnis Marr both conducted research at Hexworth Research Foundation.

[Segment 8]
Title: Evidence 3
Carnara Ghent was born in 1950 in Fenmarch, Brelland.

[Segment 9]
Title: Evidence 1
Carnis Phen was a renowned crystalline thermology researcher at Valorian Institute of Technology.","1,3,1000","1,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,4,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",0,"[Segment 1]
Title: Distractor 2
Carnis Thorne was born in 1861 in Solkaris, Arkessa.",1002,,"Fenmarch, Brelland",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-248,4,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",1,"[Segment 2]
Title: Distractor 4
Carnis Brek was born in 1842 in Plyrath, Solvania.

[Segment 3]
Title: Evidence 2
Carnara Ghent and Carnis Phen both conducted research at Telmara University.","2,1004",2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,4,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",2,"[Segment 4]
Title: Distractor 1
Carnis Graff was born in 1960 in Zinthari, Varnheim.

[Segment 5]
Title: Distractor 3
Carnis Lund was born in 1827 in Oxmeade, Solvania.

[Segment 6]
Title: Evidence 0
Carnara Ghent was a renowned subaquatic photonics researcher at Valorian Research Foundation.","0,1001,1003",0,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,4,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",3,"[Segment 7]
Title: Distractor 0
Wexax Ghent and Carnis Marr both conducted research at Hexworth Research Foundation.

[Segment 8]
Title: Evidence 3
Carnara Ghent was born in 1950 in Fenmarch, Brelland.

[Segment 9]
Title: Evidence 1
Carnis Phen was a renowned crystalline thermology researcher at Valorian Institute of Technology.","1,3,1000","1,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",0,"[Segment 1]
Title: Distractor 2
Carnis Thorne was born in 1861 in Solkaris, Arkessa.",1002,,"Fenmarch, Brelland",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",1,"[Segment 2]
Title: Distractor 4
Carnis Brek was born in 1842 in Plyrath, Solvania.",1004,,"Fenmarch, Brelland",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",2,"[Segment 3]
Title: Evidence 2
Carnara Ghent and Carnis Phen both conducted research at Telmara University.",2,2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",3,"[Segment 4]
Title: Distractor 1
Carnis Graff was born in 1960 in Zinthari, Varnheim.",1001,,"Fenmarch, Brelland",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",4,"[Segment 5]
Title: Distractor 3
Carnis Lund was born in 1827 in Oxmeade, Solvania.",1003,,"Fenmarch, Brelland",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",5,"[Segment 6]
Title: Evidence 0
Carnara Ghent was a renowned subaquatic photonics researcher at Valorian Research Foundation.",0,0,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",6,"[Segment 7]
Title: Distractor 0
Wexax Ghent and Carnis Marr both conducted research at Hexworth Research Foundation.",1000,,"Fenmarch, Brelland",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-248,8,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland","Fenmarch, Brelland",7,"[Segment 8]
Title: Evidence 3
Carnara Ghent was born in 1950 in Fenmarch, Brelland.

[Segment 9]
Title: Evidence 1
Carnis Phen was a renowned crystalline thermology researcher at Valorian Institute of Technology.","1,3","1,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,2,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",0,"[Segment 1]
Title: Distractor 3
Ilyax Voss received the Kessmer Prize for contributions to catalytic photonics.

[Segment 2]
Title: Distractor 0
Ilyax Voss was born in 1900 in Oxmeade, Tasserin.

[Segment 3]
Title: Evidence 0
Jeven Thorne was a renowned spectral mechanics researcher at Duskhollow Academy of Sciences.

[Segment 4]
Title: Distractor 4
Ilyax Voss was a renowned catalytic photonics researcher at Kessmer Research Foundation.

[Segment 5]
Title: Distractor 1
Ilyax Voss discovered the Voss principle, which advanced the field of catalytic photonics.","0,1000,1001,1003,1004",0,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,2,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",1,"[Segment 6]
Title: Evidence 1
Ilyax Graff was a renowned lattice mechanics researcher at Braxthorn Institute of Technology.

[Segment 7]
Title: Evidence 3
Jeven Thorne was born in 1968 in Solkaris, Varnheim.

[Segment 8]
Title: Evidence 2
Jeven Thorne and Ilyax Graff both conducted research at Quintera University.

[Segment 9]
Title: Distractor 2
Ilyax Voss discovered the Voss effect, which advanced the field of catalytic photonics.","1,2,3,1002","1,2,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,4,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",0,"[Segment 1]
Title: Distractor 3
Ilyax Voss received the Kessmer Prize for contributions to catalytic photonics.",1003,,"Solkaris, Varnheim",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-249,4,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",1,"[Segment 2]
Title: Distractor 0
Ilyax Voss was born in 1900 in Oxmeade, Tasserin.

[Segment 3]
Title: Evidence 0
Jeven Thorne was a renowned spectral mechanics researcher at Duskhollow Academy of Sciences.","0,1000",0,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,4,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",2,"[Segment 4]
Title: Distractor 4
Ilyax Voss was a renowned catalytic photonics researcher at Kessmer Research Foundation.

[Segment 5]
Title: Distractor 1
Ilyax Voss discovered the Voss principle, which advanced the field of catalytic photonics.

[Segment 6]
Title: Evidence 1
Ilyax Graff was a renowned lattice mechanics researcher at Braxthorn Institute of Technology.","1,1001,1004",1,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,4,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",3,"[Segment 7]
Title: Evidence 3
Jeven Thorne was born in 1968 in Solkaris, Varnheim.

[Segment 8]
Title: Evidence 2
Jeven Thorne and Ilyax Graff both conducted research at Quintera University.

[Segment 9]
Title: Distractor 2
Ilyax Voss discovered the Voss effect, which advanced the field of catalytic photonics.","2,3,1002","2,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",0,"[Segment 1]
Title: Distractor 3
Ilyax Voss received the Kessmer Prize for contributions to catalytic photonics.",1003,,"Solkaris, Varnheim",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",1,"[Segment 2]
Title: Distractor 0
Ilyax Voss was born in 1900 in Oxmeade, Tasserin.",1000,,"Solkaris, Varnheim",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",2,"[Segment 3]
Title: Evidence 0
Jeven Thorne was a renowned spectral mechanics researcher at Duskhollow Academy of Sciences.",0,0,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",3,"[Segment 4]
Title: Distractor 4
Ilyax Voss was a renowned catalytic photonics researcher at Kessmer Research Foundation.",1004,,"Solkaris, Varnheim",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",4,"[Segment 5]
Title: Distractor 1
Ilyax Voss discovered the Voss principle, which advanced the field of catalytic photonics.",1001,,"Solkaris, Varnheim",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",5,"[Segment 6]
Title: Evidence 1
Ilyax Graff was a renowned lattice mechanics researcher at Braxthorn Institute of Technology.",1,1,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",6,"[Segment 7]
Title: Evidence 3
Jeven Thorne was born in 1968 in Solkaris, Varnheim.",3,3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-249,8,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim","Solkaris, Varnheim",7,"[Segment 8]
Title: Evidence 2
Jeven Thorne and Ilyax Graff both conducted research at Quintera University.

[Segment 9]
Title: Distractor 2
Ilyax Voss discovered the Voss effect, which advanced the field of catalytic photonics.","2,1002",2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,2,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",0,"[Segment 1]
Title: Distractor 4
Brinova Brek discovered the Brek principle, which advanced the field of crystalline thermology.

[Segment 2]
Title: Evidence 2
Carnion Dann and Brinova Graff both conducted research at Telmara Research Foundation.

[Segment 3]
Title: Evidence 0
Carnion Dann was a renowned temporal biometry researcher at Kessmer Centre for Advanced Studies.

[Segment 4]
Title: Distractor 2
Brinova Voss was born in 1920 in Yendrath, Varnheim.","0,2,1002,1004","0,2",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,2,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",1,"[Segment 5]
Title: Evidence 3
Carnion Dann was born in 1923 in Vrenneth, Arkessa.

[Segment 6]
Title: Distractor 0
Brinova Brek was born in 1838 in Brelmoor, Queloria.

[Segment 7]
Title: Evidence 1
Brinova Graff was a renowned harmonic kinetics researcher at Vyrngate Consortium.

[Segment 8]
Title: Distractor 3
Brinova Quist was born in 1903 in Brelmoor, Queloria.

[Segment 9]
Title: Distractor 1
Brinova Ghent was born in 1908 in Talmera, Brelland.","1,3,1000,1001,1003","1,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,4,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",0,"[Segment 1]
Title: Distractor 4
Brinova Brek discovered the Brek principle, which advanced the field of crystalline thermology.

[Segment 2]
Title: Evidence 2
Carnion Dann and Brinova Graff both conducted research at Telmara Research Foundation.","2,1004",2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,4,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",1,"[Segment 3]
Title: Evidence 0
Carnion Dann was a renowned temporal biometry researcher at Kessmer Centre for Advanced Studies.

[Segment 4]
Title: Distractor 2
Brinova Voss was born in 1920 in Yendrath, Varnheim.

[Segment 5]
Title: Evidence 3
Carnion Dann was born in 1923 in Vrenneth, Arkessa.","0,3,1002","0,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,4,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",2,"[Segment 6]
Title: Distractor 0
Brinova Brek was born in 1838 in Brelmoor, Queloria.

[Segment 7]
Title: Evidence 1
Brinova Graff was a renowned harmonic kinetics researcher at Vyrngate Consortium.","1,1000",1,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,4,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",3,"[Segment 8]
Title: Distractor 3
Brinova Quist was born in 1903 in Brelmoor, Queloria.

[Segment 9]
Title: Distractor 1
Brinova Ghent was born in 1908 in Talmera, Brelland.","1001,1003",,"Vrenneth, Arkessa",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",0,"[Segment 1]
Title: Distractor 4
Brinova Brek discovered the Brek principle, which advanced the field of crystalline thermology.",1004,,"Vrenneth, Arkessa",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",1,"[Segment 2]
Title: Evidence 2
Carnion Dann and Brinova Graff both conducted research at Telmara Research Foundation.",2,2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",2,"[Segment 3]
Title: Evidence 0
Carnion Dann was a renowned temporal biometry researcher at Kessmer Centre for Advanced Studies.",0,0,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",3,"[Segment 4]
Title: Distractor 2
Brinova Voss was born in 1920 in Yendrath, Varnheim.",1002,,"Vrenneth, Arkessa",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",4,"[Segment 5]
Title: Evidence 3
Carnion Dann was born in 1923 in Vrenneth, Arkessa.",3,3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",5,"[Segment 6]
Title: Distractor 0
Brinova Brek was born in 1838 in Brelmoor, Queloria.",1000,,"Vrenneth, Arkessa",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",6,"[Segment 7]
Title: Evidence 1
Brinova Graff was a renowned harmonic kinetics researcher at Vyrngate Consortium.",1,1,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-250,8,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa","Vrenneth, Arkessa",7,"[Segment 8]
Title: Distractor 3
Brinova Quist was born in 1903 in Brelmoor, Queloria.

[Segment 9]
Title: Distractor 1
Brinova Ghent was born in 1908 in Talmera, Brelland.","1001,1003",,"Vrenneth, Arkessa",0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,2,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,0,"[Segment 1]
Title: Distractor 0
Drevis Graff was born in 1858 in Solkaris, Varnheim.

[Segment 2]
Title: Distractor 3
Drevis Rieth was born in 1906 in Brelmoor, Dunmarch.

[Segment 3]
Title: Evidence 3
Drevis Marr was born in 1972 in Velquora, Dunmarch.

[Segment 4]
Title: Distractor 2
Drevis Ford was born in 1845 in Yendrath, Dunmarch.

[Segment 5]
Title: Distractor 1
Myrax Wick was born in 1965 in Plyrath, Solvania.

[Segment 6]
Title: Distractor 4
Drevis Graff was a renowned recursive dynamics researcher at Telmara Consortium.","3,1000,1001,1002,1003,1004",3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-251,2,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,1,"[Segment 7]
Title: Evidence 2
Drevis Marr and Myrax Graff both conducted research at Ostvale University.

[Segment 8]
Title: Evidence 0
Drevis Marr was a renowned lattice ecology researcher at Northwell Research Foundation.

[Segment 9]
Title: Evidence 1
Myrax Graff was a renowned inverse metallurgy researcher at Hexworth Polytechnical Institute.","0,1,2","0,1,2",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-251,4,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,0,"[Segment 1]
Title: Distractor 0
Drevis Graff was born in 1858 in Solkaris, Varnheim.",1000,,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,4,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,1,"[Segment 2]
Title: Distractor 3
Drevis Rieth was born in 1906 in Brelmoor, Dunmarch.

[Segment 3]
Title: Evidence 3
Drevis Marr was born in 1972 in Velquora, Dunmarch.","3,1003",3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-251,4,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,2,"[Segment 4]
Title: Distractor 2
Drevis Ford was born in 1845 in Yendrath, Dunmarch.

[Segment 5]
Title: Distractor 1
Myrax Wick was born in 1965 in Plyrath, Solvania.

[Segment 6]
Title: Distractor 4
Drevis Graff was a renowned recursive dynamics researcher at Telmara Consortium.","1001,1002,1004",,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,4,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,3,"[Segment 7]
Title: Evidence 2
Drevis Marr and Myrax Graff both conducted research at Ostvale University.

[Segment 8]
Title: Evidence 0
Drevis Marr was a renowned lattice ecology researcher at Northwell Research Foundation.

[Segment 9]
Title: Evidence 1
Myrax Graff was a renowned inverse metallurgy researcher at Hexworth Polytechnical Institute.","0,1,2","0,1,2",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,0,"[Segment 1]
Title: Distractor 0
Drevis Graff was born in 1858 in Solkaris, Varnheim.",1000,,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,1,"[Segment 2]
Title: Distractor 3
Drevis Rieth was born in 1906 in Brelmoor, Dunmarch.",1003,,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,2,"[Segment 3]
Title: Evidence 3
Drevis Marr was born in 1972 in Velquora, Dunmarch.",3,3,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,3,"[Segment 4]
Title: Distractor 2
Drevis Ford was born in 1845 in Yendrath, Dunmarch.",1002,,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,4,"[Segment 5]
Title: Distractor 1
Myrax Wick was born in 1965 in Plyrath, Solvania.",1001,,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,5,"[Segment 6]
Title: Distractor 4
Drevis Graff was a renowned recursive dynamics researcher at Telmara Consortium.",1004,,Myrax Graff,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,6,"[Segment 7]
Title: Evidence 2
Drevis Marr and Myrax Graff both conducted research at Ostvale University.",2,2,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-251,8,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,Myrax Graff,7,"[Segment 8]
Title: Evidence 0
Drevis Marr was a renowned lattice ecology researcher at Northwell Research Foundation.

[Segment 9]
Title: Evidence 1
Myrax Graff was a renowned inverse metallurgy researcher at Hexworth Polytechnical Institute.","0,1","0,1",unknown,1,qa_token_f1,0.0
