dataset,example_id,query,gold_answer,task_type,model,prediction_raw,prediction_normalized,is_correct,n_segments,prompt_tokens,time_seconds
fever,cf-fever-454,Soren Kern was a temporal rheology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,815,0.59
fever,cf-fever-455,Soren Kern was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,829,0.69
fever,cf-fever-456,Quelel Feld was a stochastic ecology researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,804,0.38
fever,cf-fever-457,Quelel Feld collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,817,0.50
fever,cf-fever-458,Nevara Wick was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,838,0.52
fever,cf-fever-459,Nevara Wick collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,830,0.50
fever,cf-fever-460,Nevion Laine was a subaquatic energetics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,850,0.46
fever,cf-fever-461,Nevion Laine spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,850,0.46
fever,cf-fever-462,Brinel Trel collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,830,0.42
fever,cf-fever-463,"Brinel Trel was born in Quelside, Tasserin.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,886,0.51
fever,cf-fever-464,Jeveth Rieth was a temporal biometry researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,819,0.50
fever,cf-fever-465,Jeveth Rieth published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,858,0.59
fever,cf-fever-466,Nevara Thorne was a anisotropic biometry researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,844,0.48
fever,cf-fever-467,Nevara Thorne spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,828,0.50
fever,cf-fever-468,Carnax Feld was a inverse topology researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,796,0.43
fever,cf-fever-469,"Carnax Feld was born in Vrenneth, Dunmarch.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,908,1.11
fever,cf-fever-470,Drevion Voss was a stochastic geophysics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,838,0.46
fever,cf-fever-471,"Drevion Voss was born in Vrenneth, Tasserin.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,912,0.69
fever,cf-fever-472,Carnax Graff published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,833,0.43
fever,cf-fever-473,"Carnax Graff was born in Yendrath, Pentharos.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,901,0.99
fever,cf-fever-474,Renis Czek collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,825,0.43
fever,cf-fever-475,Renis Czek was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,833,0.41
fever,cf-fever-476,Luxori Marr was a subaquatic synthesis researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,807,0.46
fever,cf-fever-477,"Luxori Marr was born in Yendrath, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,898,1.00
fever,cf-fever-478,Ilyori Thorne was a catalytic photonics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,831,1.09
fever,cf-fever-479,"Ilyori Thorne was born in Crosshelm, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,863,4.39
fever,cf-fever-480,Wexan Voss was a chromatic dynamics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,830,0.57
fever,cf-fever-481,"Wexan Voss was born in Oxmeade, Varnheim.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,893,1.29
fever,cf-fever-482,Kethion Ghent spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,830,0.43
fever,cf-fever-483,"Kethion Ghent was born in Talmera, Solvania.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,892,0.61
fever,cf-fever-484,Falax Stow was a dimensional kinetics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,820,0.72
fever,cf-fever-485,Falax Stow collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,842,0.62
fever,cf-fever-486,Ilyel Trel was a entropic rheology researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,819,0.70
fever,cf-fever-487,Ilyel Trel published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,843,0.68
fever,cf-fever-488,Tavis Marr was a harmonic acoustics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,819,0.86
fever,cf-fever-489,"Tavis Marr was born in Solkaris, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,883,0.68
fever,cf-fever-490,Polova Dann was a catalytic topology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,806,0.66
fever,cf-fever-491,Polova Dann collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,825,0.58
fever,cf-fever-492,Falan Brek was a harmonic topology researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,806,0.57
fever,cf-fever-493,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,888,0.86
fever,cf-fever-494,Holan Graff was a spectral photonics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,826,0.59
fever,cf-fever-495,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,839,1.90
fever,cf-fever-496,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,839,0.57
fever,cf-fever-497,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,888,0.61
fever,cf-fever-498,Velan Kern was a lattice acoustics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,833,1.00
fever,cf-fever-499,"Velan Kern was born in Plyrath, Queloria.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,882,0.87
hotpotqa,cf-hotpot-0,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Drevion Voss,Drevion Voss,True,26,951,4.01
hotpotqa,cf-hotpot-1,"Who was born earlier, Quelova Marr or Zarova Graff?",Zarova Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Quelova Marr,Quelova Marr,False,26,937,2.28
hotpotqa,cf-hotpot-2,"Who was born earlier, Veleth Thorne or Polel Trel?",Polel Trel,qa,Qwen/Qwen2.5-0.5B-Instruct,Polel Trel,Polel Trel,True,26,941,2.08
hotpotqa,cf-hotpot-3,"Who was born earlier, Polan Kern or Omel Voss?",Omel Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Omel Voss,Omel Voss,True,26,917,1.48
hotpotqa,cf-hotpot-4,"Who was born earlier, Holan Holm or Polan Laine?",Holan Holm,qa,Qwen/Qwen2.5-0.5B-Instruct,Holan Holm,Holan Holm,True,26,924,2.10
hotpotqa,cf-hotpot-5,Where was the colleague of Drevori Brek born?,"Yendrath, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Quelside, Arkessa","Quelside, Arkessa",False,26,941,1.03
hotpotqa,cf-hotpot-6,What field did the researcher who shared an institution with Luxara Holm specialize in?,resonant synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal metallurgy,Temporal metallurgy,False,26,935,1.01
hotpotqa,cf-hotpot-7,What field did the researcher who shared an institution with Omova Czek specialize in?,spectral ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral thermology,Spectral thermology,False,26,933,0.98
hotpotqa,cf-hotpot-8,Where was the colleague of Renan Thorne born?,"Tarquessa, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarquessa, Varnheim","Tarquessa, Varnheim",True,26,940,0.96
hotpotqa,cf-hotpot-9,What field did the researcher who shared an institution with Carnan Dann specialize in?,subaquatic kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Stochastic optics,Stochastic optics,False,26,918,1.84
hotpotqa,cf-hotpot-10,What field did the researcher who shared an institution with Sorax Marr specialize in?,temporal kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Chromatic rheology,Chromatic rheology,False,26,929,1.59
hotpotqa,cf-hotpot-11,"Who was born earlier, Veleth Brek or Tavis Marr?",Tavis Marr,qa,Qwen/Qwen2.5-0.5B-Instruct,Tavis Voss,Tavis Voss,False,26,938,1.12
hotpotqa,cf-hotpot-12,"Who was born earlier, Zarori Quist or Brinova Ghent?",Zarori Quist,qa,Qwen/Qwen2.5-0.5B-Instruct,Zarori Quist,Zarori Quist,True,26,970,3.33
hotpotqa,cf-hotpot-13,"Who was born earlier, Omen Ghent or Renel Laine?",Renel Laine,qa,Qwen/Qwen2.5-0.5B-Instruct,Renel Laine,Renel Laine,True,26,934,1.87
hotpotqa,cf-hotpot-14,What field did the researcher who shared an institution with Brinara Rieth specialize in?,dimensional kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal ecology,Temporal ecology,False,26,939,1.31
hotpotqa,cf-hotpot-15,"Who was born earlier, Velan Laine or Renova Thorne?",Renova Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Renova Thorne,Renova Thorne,True,26,938,0.93
hotpotqa,cf-hotpot-16,Where was the colleague of Jevel Brek born?,"Vrenneth, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Tasserin","Vrenneth, Tasserin",True,26,908,1.35
hotpotqa,cf-hotpot-17,What field did the researcher who shared an institution with Jeveth Rieth specialize in?,spectral mechanics,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral dynamics,Spectral dynamics,False,26,951,0.78
hotpotqa,cf-hotpot-18,What field did the researcher who shared an institution with Taveth Brek specialize in?,catalytic topology,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic geophysics,Harmonic geophysics,False,26,951,0.85
hotpotqa,cf-hotpot-19,"Who was born earlier, Wexova Phen or Velax Lund?",Velax Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Velax Holm,Velax Holm,False,26,944,1.38
hotpotqa,cf-hotpot-20,Where was the colleague of Quelis Rieth born?,"Fenmarch, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Fenmarch, Brelland","Fenmarch, Brelland",True,26,951,1.79
hotpotqa,cf-hotpot-21,"Who was born earlier, Soren Kern or Falori Graff?",Soren Kern,qa,Qwen/Qwen2.5-0.5B-Instruct,Soren Kern,Soren Kern,True,26,908,0.53
hotpotqa,cf-hotpot-22,"Who was born earlier, Falara Quist or Wexara Kern?",Wexara Kern,qa,Qwen/Qwen2.5-0.5B-Instruct,Wexara Kern,Wexara Kern,True,26,959,1.61
hotpotqa,cf-hotpot-23,What field did the researcher who shared an institution with Carnova Holm specialize in?,resonant rheology,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional physics,Dimensional physics,False,26,939,0.67
hotpotqa,cf-hotpot-24,What field did the researcher who shared an institution with Omen Ford specialize in?,temporal metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Catalytic acoustics,Catalytic acoustics,False,26,918,1.20
hotpotqa,cf-hotpot-25,"Who was born earlier, Reneth Voss or Faleth Rieth?",Faleth Rieth,qa,Qwen/Qwen2.5-0.5B-Instruct,Faleth Rieth,Faleth Rieth,True,26,925,2.40
hotpotqa,cf-hotpot-26,What field did the researcher who shared an institution with Ilyova Graff specialize in?,catalytic optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal optics,Temporal optics,False,26,934,0.52
hotpotqa,cf-hotpot-27,What field did the researcher who shared an institution with Wexori Phen specialize in?,recursive synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic rheology,Harmonic rheology,False,26,932,1.29
hotpotqa,cf-hotpot-28,What field did the researcher who shared an institution with Luxion Dann specialize in?,dimensional biometry,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral biometry,Spectral biometry,False,26,905,2.48
hotpotqa,cf-hotpot-29,"Who was born earlier, Ilyis Lund or Quelis Graff?",Ilyis Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Quelis Graff,Quelis Graff,False,26,957,1.97
hotpotqa,cf-hotpot-30,What field did the researcher who shared an institution with Falion Dann specialize in?,lattice metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal acoustics,Temporal acoustics,False,26,901,4.09
hotpotqa,cf-hotpot-31,"Who was born earlier, Omax Voss or Omax Graff?",Omax Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Omax Voss was born earlier than Omax Graff.,Omax Voss was born earlier than Omax Graff.,False,26,961,5.81
hotpotqa,cf-hotpot-32,What field did the researcher who shared an institution with Tavax Phen specialize in?,crystalline metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant synthesis,Resonant synthesis,False,26,916,1.79
hotpotqa,cf-hotpot-33,Where was the colleague of Polara Rieth born?,"Crosshelm, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Crosshelm, Tasserin","Crosshelm, Tasserin",True,26,934,0.78
hotpotqa,cf-hotpot-34,What field did the researcher who shared an institution with Holeth Rieth specialize in?,harmonic synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal metallurgy,Temporal metallurgy,False,26,943,2.12
hotpotqa,cf-hotpot-35,"Who was born earlier, Polori Graff or Myreth Brek?",Polori Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Polori Graff,Polori Graff,True,26,943,0.97
hotpotqa,cf-hotpot-36,What field did the researcher who shared an institution with Velova Wick specialize in?,catalytic topology,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional geophysics,Dimensional geophysics,False,26,921,1.45
hotpotqa,cf-hotpot-37,"Who was born earlier, Renori Lund or Drevori Graff?",Renori Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Renori Ford,Renori Ford,False,26,936,0.87
hotpotqa,cf-hotpot-38,"Who was born earlier, Luxion Czek or Neven Ford?",Luxion Czek,qa,Qwen/Qwen2.5-0.5B-Instruct,Neven Ford,Neven Ford,False,26,911,0.95
hotpotqa,cf-hotpot-39,What field did the researcher who shared an institution with Kethara Rieth specialize in?,dimensional topology,qa,Qwen/Qwen2.5-0.5B-Instruct,Inverse kinetics,Inverse kinetics,False,26,950,0.88
hotpotqa,cf-hotpot-40,"Who was born earlier, Jevara Voss or Nevion Laine?",Jevara Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevara Voss,Jevara Voss,True,26,919,0.90
hotpotqa,cf-hotpot-41,What field did the researcher who shared an institution with Wexis Trel specialize in?,inverse dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Catalytic acoustics,Catalytic acoustics,False,26,946,1.72
hotpotqa,cf-hotpot-42,Where was the colleague of Polion Graff born?,"Oxmeade, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Dunhaven, Arkessa","Dunhaven, Arkessa",False,26,916,1.12
hotpotqa,cf-hotpot-43,"Who was born earlier, Jeveth Trel or Renis Feld?",Jeveth Trel,qa,Qwen/Qwen2.5-0.5B-Instruct,Renis Trel,Renis Trel,False,26,948,1.24
hotpotqa,cf-hotpot-44,"Who was born earlier, Myreth Trel or Holel Dann?",Holel Dann,qa,Qwen/Qwen2.5-0.5B-Instruct,Myreth Trel was born earlier than Holel Dann.,Myreth Trel was born earlier than Holel Dann.,False,26,960,2.76
hotpotqa,cf-hotpot-45,"Who was born earlier, Brinara Voss or Wexis Stow?",Wexis Stow,qa,Qwen/Qwen2.5-0.5B-Instruct,Wexis Stow,Wexis Stow,True,26,939,1.05
hotpotqa,cf-hotpot-46,"Who was born earlier, Kethion Feld or Poleth Voss?",Kethion Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Kethion Feld,Kethion Feld,True,26,935,0.86
hotpotqa,cf-hotpot-47,Where was the colleague of Ometh Quist born?,"Solkaris, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Queloria","Holvaine, Queloria",False,26,914,1.10
hotpotqa,cf-hotpot-48,Where was the colleague of Luxan Czek born?,"Dunhaven, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Dunhaven, Dunmarch","Dunhaven, Dunmarch",True,26,931,1.89
hotpotqa,cf-hotpot-49,What field did the researcher who shared an institution with Sorel Stow specialize in?,anisotropic metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Crystaline synthesis,Crystaline synthesis,False,26,950,0.71
hotpotqa,cf-hotpot-50,"Who was born earlier, Tavara Ford or Wexion Voss?",Tavara Ford,qa,Qwen/Qwen2.5-0.5B-Instruct,Tavara Ford,Tavara Ford,True,26,929,0.82
hotpotqa,cf-hotpot-51,"Who was born earlier, Soreth Marr or Myreth Wick?",Myreth Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Soreth Trel,Soreth Trel,False,26,931,0.62
hotpotqa,cf-hotpot-52,Where was the colleague of Renova Brek born?,"Holvaine, Queloria",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Ostovia","Yendrath, Ostovia",False,26,916,0.88
hotpotqa,cf-hotpot-53,What field did the researcher who shared an institution with Polax Rieth specialize in?,lattice mechanics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice mechanics,Lattice mechanics,True,26,943,0.57
hotpotqa,cf-hotpot-54,Where was the colleague of Holara Feld born?,"Tarquessa, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Velquora, Arkessa","Velquora, Arkessa",False,26,900,1.30
hotpotqa,cf-hotpot-55,Where was the colleague of Jeven Marr born?,"Talmera, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Pentharos","Yendrath, Pentharos",False,26,903,0.94
hotpotqa,cf-hotpot-56,What field did the researcher who shared an institution with Drevova Trel specialize in?,anisotropic synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal mechanics,Temporal mechanics,False,26,950,0.43
hotpotqa,cf-hotpot-57,"Who was born earlier, Drevori Ford or Zarax Rieth?",Drevori Ford,qa,Qwen/Qwen2.5-0.5B-Instruct,Drevori Ford,Drevori Ford,True,26,945,1.63
hotpotqa,cf-hotpot-58,"Who was born earlier, Ilyova Kern or Omen Voss?",Omen Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Ilyeva Kern,Ilyeva Kern,False,26,921,0.93
hotpotqa,cf-hotpot-59,Where was the colleague of Carnax Brek born?,"Oxmeade, Ostovia",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Dunmarch","Brelmoor, Dunmarch",False,26,933,1.14
hotpotqa,cf-hotpot-60,Where was the colleague of Zaren Stow born?,"Solkaris, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Quelside, Ostovia","Quelside, Ostovia",False,26,937,1.06
hotpotqa,cf-hotpot-61,Where was the colleague of Renax Ghent born?,"Velquora, Ostovia",qa,Qwen/Qwen2.5-0.5B-Instruct,"Zinthari, Arkessa","Zinthari, Arkessa",False,26,939,0.87
hotpotqa,cf-hotpot-62,What field did the researcher who shared an institution with Ilyeth Czek specialize in?,spectral topology,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral topology,Spectral topology,True,26,931,0.89
hotpotqa,cf-hotpot-63,What field did the researcher who shared an institution with Tavara Quist specialize in?,catalytic kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Stochastic dynamics,Stochastic dynamics,False,26,939,0.97
hotpotqa,cf-hotpot-64,Where was the colleague of Omis Graff born?,"Holvaine, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Hexland","Holvaine, Hexland",True,26,934,1.02
hotpotqa,cf-hotpot-65,"Who was born earlier, Myrova Brek or Tavis Voss?",Myrova Brek,qa,Qwen/Qwen2.5-0.5B-Instruct,Myrova Brek,Myrova Brek,True,26,932,1.09
hotpotqa,cf-hotpot-66,"Who was born earlier, Ilyova Thorne or Falion Graff?",Falion Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Falion Graff,Falion Graff,True,26,950,6.00
hotpotqa,cf-hotpot-67,What field did the researcher who shared an institution with Luxion Brek specialize in?,dimensional energetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal kinetics,Temporal kinetics,False,26,921,1.20
hotpotqa,cf-hotpot-68,What field did the researcher who shared an institution with Drevis Ford specialize in?,anisotropic optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant thermology,Resonant thermology,False,26,931,1.45
hotpotqa,cf-hotpot-69,"Who was born earlier, Luxeth Thorne or Polova Rieth?",Luxeth Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxeth Thorne,Luxeth Thorne,True,26,924,0.77
hotpotqa,cf-hotpot-70,What field did the researcher who shared an institution with Zarion Holm specialize in?,harmonic dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic Dynamics,Harmonic Dynamics,True,26,924,0.54
hotpotqa,cf-hotpot-71,"Who was born earlier, Luxen Brek or Brinax Czek?",Luxen Brek,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxen Brek,Luxen Brek,True,26,950,0.58
hotpotqa,cf-hotpot-72,Where was the colleague of Holen Stow born?,"Velquora, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Zinthari, Dunmarch","Zinthari, Dunmarch",False,26,924,0.97
hotpotqa,cf-hotpot-73,What field did the researcher who shared an institution with Jevan Kern specialize in?,catalytic rheology,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice acoustics,Lattice acoustics,False,26,911,1.01
hotpotqa,cf-hotpot-74,Where was the colleague of Luxan Rieth born?,"Crosshelm, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Crosshelm, Solvania","Crosshelm, Solvania",True,26,934,0.77
hotpotqa,cf-hotpot-75,What field did the researcher who shared an institution with Polis Trel specialize in?,harmonic dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal mechanics,Temporal mechanics,False,26,932,0.54
hotpotqa,cf-hotpot-76,What field did the researcher who shared an institution with Wexis Brek specialize in?,dimensional ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional energetics,Dimensional energetics,False,26,953,3.84
hotpotqa,cf-hotpot-77,Where was the colleague of Jevion Feld born?,"Holvaine, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Zinthari, Pentharos","Zinthari, Pentharos",False,26,912,2.04
hotpotqa,cf-hotpot-78,Where was the colleague of Renen Brek born?,"Plyrath, Queloria",qa,Qwen/Qwen2.5-0.5B-Instruct,Quintera Institute of Technology,Quintera Institute of Technology,False,26,921,0.72
hotpotqa,cf-hotpot-79,What field did the researcher who shared an institution with Holova Graff specialize in?,inverse biometry,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral optics,Spectral optics,False,26,915,0.94
hotpotqa,cf-hotpot-80,Where was the colleague of Carneth Rieth born?,"Oxmeade, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Talmera, Dunmarch","Talmera, Dunmarch",False,26,927,1.39
hotpotqa,cf-hotpot-81,"Who was born earlier, Kethen Brek or Carnax Trel?",Kethen Brek,qa,Qwen/Qwen2.5-0.5B-Instruct,Kethen Brek,Kethen Brek,True,26,938,0.99
hotpotqa,cf-hotpot-82,"Who was born earlier, Omion Phen or Myren Quist?",Myren Quist,qa,Qwen/Qwen2.5-0.5B-Instruct,Myren Quist,Myren Quist,True,26,922,1.10
hotpotqa,cf-hotpot-83,Where was the colleague of Ilyen Brek born?,"Solkaris, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Velquora, Ostovia","Velquora, Ostovia",False,26,942,1.28
hotpotqa,cf-hotpot-84,"Who was born earlier, Carnel Quist or Holara Wick?",Carnel Quist,qa,Qwen/Qwen2.5-0.5B-Instruct,Carnel Quist,Carnel Quist,True,26,930,1.38
hotpotqa,cf-hotpot-85,"Who was born earlier, Myrion Dann or Myren Kern?",Myrion Dann,qa,Qwen/Qwen2.5-0.5B-Instruct,Myren Kern,Myren Kern,False,26,938,0.99
hotpotqa,cf-hotpot-86,"Who was born earlier, Wexan Voss or Velan Czek?",Velan Czek,qa,Qwen/Qwen2.5-0.5B-Instruct,Velan Czek,Velan Czek,True,26,947,1.01
hotpotqa,cf-hotpot-87,What field did the researcher who shared an institution with Zarel Trel specialize in?,anisotropic optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Inverse metallurgy,Inverse metallurgy,False,26,938,0.53
hotpotqa,cf-hotpot-88,"Who was born earlier, Quelax Stow or Sorova Brek?",Quelax Stow,qa,Qwen/Qwen2.5-0.5B-Instruct,Sorova Brek,Sorova Brek,False,26,953,0.73
hotpotqa,cf-hotpot-89,"Who was born earlier, Omion Dann or Tavan Phen?",Tavan Phen,qa,Qwen/Qwen2.5-0.5B-Instruct,Tavan Phen,Tavan Phen,True,26,935,0.60
hotpotqa,cf-hotpot-90,Where was the colleague of Holeth Lund born?,"Brelmoor, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Brelland, Hexworth Research Foundation","Brelmoor, Brelland, Hexworth Research Foundation",False,26,890,1.77
