dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,0,"[Segment 1]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.",1002,,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,1,"[Segment 2]
Title: Context 5
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.",1005,,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,2,"[Segment 3]
Title: Context 1
The Great Wall of China stretches over 13,000 miles across northern China.",1001,,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,3,"[Segment 4]
Title: Context 0
The periodic table organizes chemical elements by their atomic number.",1000,,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,4,"[Segment 5]
Title: Context 4
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1004,,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,5,"[Segment 6]
Title: Context 6
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 7]
Title: Context 7
The Pacific Ocean is the largest and deepest ocean on Earth.","1006,1007",,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,6,"[Segment 8]
Title: Context 3
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 9]
Title: Marie Curie - Supporting
Marie Curie was a renowned chemist.","0,1003",0,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0011-v1,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,7,"Historical records confirm that Marie Curie discovered radium and polonium.

This contribution significantly advanced the field.",0,0,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,2,Which field did the person who broke the Enigma code work in?,computer science,computer science,0,"[Segment 1]
Title: Context 4
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 2]
Title: Context 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 3]
Title: Context 0
DNA carries genetic instructions for the development of all living organisms.

[Segment 4]
Title: Context 2
The Sahara Desert is the largest hot desert in the world.

[Segment 5]
Title: Context 3
The International Space Station orbits Earth approximately every 90 minutes.","1000,1001,1002,1003,1004",,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,2,Which field did the person who broke the Enigma code work in?,computer science,computer science,1,"[Segment 6]
Title: Context 5
The periodic table organizes chemical elements by their atomic number.

[Segment 7]
Title: Alan Turing - Supporting
Alan Turing was a renowned computer scientist.

Historical records confirm that Alan Turing broke the Enigma code.

This contribution significantly advanced the field.

[Segment 8]
Title: Context 6
The Mariana Trench reaches a depth of about 36,000 feet below sea level.","0,1005,1006",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0012-v1,4,Which field did the person who broke the Enigma code work in?,computer science,computer science,0,"[Segment 1]
Title: Context 4
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 2]
Title: Context 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 3]
Title: Context 0
DNA carries genetic instructions for the development of all living organisms.","1000,1001,1004",,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,4,Which field did the person who broke the Enigma code work in?,computer science,computer science,1,"[Segment 4]
Title: Context 2
The Sahara Desert is the largest hot desert in the world.

[Segment 5]
Title: Context 3
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 6]
Title: Context 5
The periodic table organizes chemical elements by their atomic number.","1002,1003,1005",,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,4,Which field did the person who broke the Enigma code work in?,computer science,computer science,2,"[Segment 7]
Title: Alan Turing - Supporting
Alan Turing was a renowned computer scientist.

Historical records confirm that Alan Turing broke the Enigma code.",0,0,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,4,Which field did the person who broke the Enigma code work in?,computer science,computer science,3,"This contribution significantly advanced the field.

[Segment 8]
Title: Context 6
The Mariana Trench reaches a depth of about 36,000 feet below sea level.","0,1006",0,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,0,"[Segment 1]
Title: Context 4
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.",1004,,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,1,"[Segment 2]
Title: Context 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1001,,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,2,"[Segment 3]
Title: Context 0
DNA carries genetic instructions for the development of all living organisms.",1000,,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,3,"[Segment 4]
Title: Context 2
The Sahara Desert is the largest hot desert in the world.",1002,,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,4,"[Segment 5]
Title: Context 3
The International Space Station orbits Earth approximately every 90 minutes.",1003,,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,5,"[Segment 6]
Title: Context 5
The periodic table organizes chemical elements by their atomic number.",1005,,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,6,"[Segment 7]
Title: Alan Turing - Supporting
Alan Turing was a renowned computer scientist.

Historical records confirm that Alan Turing broke the Enigma code.",0,0,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0012-v1,8,Which field did the person who broke the Enigma code work in?,computer science,computer science,7,"This contribution significantly advanced the field.

[Segment 8]
Title: Context 6
The Mariana Trench reaches a depth of about 36,000 feet below sea level.","0,1006",0,computer science,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,2,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,0,"[Segment 1]
Title: Context 1
The circulatory system transports blood, nutrients, and gases throughout the body.

[Segment 2]
Title: Context 7
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 3]
Title: Context 8
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 4]
Title: Context 5
The Sahara Desert is the largest hot desert in the world.

[Segment 5]
Title: Context 0
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 6]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.","1000,1001,1002,1005,1007,1008",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,2,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,1,"[Segment 7]
Title: Context 6
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Rachel Carson - Supporting
Rachel Carson was a renowned marine biologist.

Historical records confirm that Rachel Carson wrote Silent Spring.

This contribution significantly advanced the field.

[Segment 9]
Title: Context 3
The human body contains approximately 206 bones in the adult skeleton.

[Segment 10]
Title: Context 4
The Eiffel Tower is located in Paris, France, and was built in 1889.","0,1003,1004,1006",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0013-v1,4,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,0,"[Segment 1]
Title: Context 1
The circulatory system transports blood, nutrients, and gases throughout the body.

[Segment 2]
Title: Context 7
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 3]
Title: Context 8
The International Space Station orbits Earth approximately every 90 minutes.","1001,1007,1008",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,4,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,1,"[Segment 4]
Title: Context 5
The Sahara Desert is the largest hot desert in the world.

[Segment 5]
Title: Context 0
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 6]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.","1000,1002,1005",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,4,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,2,"[Segment 7]
Title: Context 6
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Rachel Carson - Supporting
Rachel Carson was a renowned marine biologist.

Historical records confirm that Rachel Carson wrote Silent Spring.

This contribution significantly advanced the field.","0,1006",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0013-v1,4,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,3,"[Segment 9]
Title: Context 3
The human body contains approximately 206 bones in the adult skeleton.

[Segment 10]
Title: Context 4
The Eiffel Tower is located in Paris, France, and was built in 1889.","1003,1004",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,0,"[Segment 1]
Title: Context 1
The circulatory system transports blood, nutrients, and gases throughout the body.",1001,,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,1,"[Segment 2]
Title: Context 7
The Great Wall of China stretches over 13,000 miles across northern China.",1007,,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,2,"[Segment 3]
Title: Context 8
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 4]
Title: Context 5
The Sahara Desert is the largest hot desert in the world.","1005,1008",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,3,"[Segment 5]
Title: Context 0
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 6]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.","1000,1002",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,4,"[Segment 7]
Title: Context 6
The Renaissance period lasted from the 14th to the 17th century in Europe.",1006,,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,5,"[Segment 8]
Title: Rachel Carson - Supporting
Rachel Carson was a renowned marine biologist.

Historical records confirm that Rachel Carson wrote Silent Spring.",0,0,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,6,This contribution significantly advanced the field.,0,0,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0013-v1,8,What book did the marine biologist who studied environmental pesticides write?,Silent Spring,Silent Spring,7,"[Segment 9]
Title: Context 3
The human body contains approximately 206 bones in the adult skeleton.

[Segment 10]
Title: Context 4
The Eiffel Tower is located in Paris, France, and was built in 1889.","1003,1004",,Silent Spring,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,2,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,0,"[Segment 1]
Title: Context 8
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 2]
Title: Context 3
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 3]
Title: Context 4
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 4]
Title: Context 6
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 5]
Title: Context 1
The periodic table organizes chemical elements by their atomic number.

[Segment 6]
Title: Context 7
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 7]
Title: Context 2
The Renaissance period lasted from the 14th to the 17th century in Europe.","1001,1002,1003,1004,1006,1007,1008",,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,2,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,1,"[Segment 8]
Title: Werner Heisenberg - Supporting
Werner Heisenberg was a renowned physicist.

Historical records confirm that Werner Heisenberg formulated the uncertainty principle.

This contribution significantly advanced the field.

[Segment 9]
Title: Context 9
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 10]
Title: Context 5
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 11]
Title: Context 0
The circulatory system transports blood, nutrients, and gases throughout the body.","0,1000,1005,1009",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0014-v1,4,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,0,"[Segment 1]
Title: Context 8
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 2]
Title: Context 3
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 3]
Title: Context 4
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 4]
Title: Context 6
The Great Wall of China stretches over 13,000 miles across northern China.","1003,1004,1006,1008",,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,4,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,1,"[Segment 5]
Title: Context 1
The periodic table organizes chemical elements by their atomic number.

[Segment 6]
Title: Context 7
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 7]
Title: Context 2
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Werner Heisenberg - Supporting
Werner Heisenberg was a renowned physicist.","0,1001,1002,1007",0,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,4,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,2,"Historical records confirm that Werner Heisenberg formulated the uncertainty principle.

This contribution significantly advanced the field.",0,0,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,4,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,3,"[Segment 9]
Title: Context 9
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 10]
Title: Context 5
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 11]
Title: Context 0
The circulatory system transports blood, nutrients, and gases throughout the body.","1000,1005,1009",,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,0,"[Segment 1]
Title: Context 8
Photosynthesis converts carbon dioxide and water into glucose and oxygen.",1008,,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,1,"[Segment 2]
Title: Context 3
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1003,,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,2,"[Segment 3]
Title: Context 4
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 4]
Title: Context 6
The Great Wall of China stretches over 13,000 miles across northern China.","1004,1006",,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,3,"[Segment 5]
Title: Context 1
The periodic table organizes chemical elements by their atomic number.

[Segment 6]
Title: Context 7
The speed of light in a vacuum is approximately 299,792 kilometers per second.","1001,1007",,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,4,"[Segment 7]
Title: Context 2
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Werner Heisenberg - Supporting
Werner Heisenberg was a renowned physicist.","0,1002",0,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,5,"Historical records confirm that Werner Heisenberg formulated the uncertainty principle.

This contribution significantly advanced the field.",0,0,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,6,"[Segment 9]
Title: Context 9
Mount Everest is the tallest mountain above sea level at 8,849 meters.",1009,,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0014-v1,8,Who formulated a principle about measurement uncertainty in quantum mechanics?,Werner Heisenberg,Werner Heisenberg,7,"[Segment 10]
Title: Context 5
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 11]
Title: Context 0
The circulatory system transports blood, nutrients, and gases throughout the body.","1000,1005",,Werner Heisenberg,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,2,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,0,"[Segment 1]
Title: Context 0
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 2]
Title: Context 7
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 3]
Title: Context 1
DNA carries genetic instructions for the development of all living organisms.

[Segment 4]
Title: Context 6
The human body contains approximately 206 bones in the adult skeleton.

[Segment 5]
Title: Context 4
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 6]
Title: Context 5
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","1000,1001,1004,1005,1006,1007",,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,2,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,1,"[Segment 7]
Title: Context 8
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 8]
Title: Context 2
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 9]
Title: Nikola Tesla - Supporting
Nikola Tesla was a renowned inventor.

Historical records confirm that Nikola Tesla developed the alternating current system.

This contribution significantly advanced the field.

[Segment 10]
Title: Context 3
The periodic table organizes chemical elements by their atomic number.","0,1002,1003,1008",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0015-v1,4,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,0,"[Segment 1]
Title: Context 0
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 2]
Title: Context 7
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 3]
Title: Context 1
DNA carries genetic instructions for the development of all living organisms.","1000,1001,1007",,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,4,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,1,"[Segment 4]
Title: Context 6
The human body contains approximately 206 bones in the adult skeleton.

[Segment 5]
Title: Context 4
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 6]
Title: Context 5
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","1004,1005,1006",,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,4,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,2,"[Segment 7]
Title: Context 8
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 8]
Title: Context 2
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 9]
Title: Nikola Tesla - Supporting
Nikola Tesla was a renowned inventor.","0,1002,1008",0,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,4,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,3,"Historical records confirm that Nikola Tesla developed the alternating current system.

This contribution significantly advanced the field.

[Segment 10]
Title: Context 3
The periodic table organizes chemical elements by their atomic number.","0,1003",0,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,0,"[Segment 1]
Title: Context 0
Mount Everest is the tallest mountain above sea level at 8,849 meters.",1000,,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,1,"[Segment 2]
Title: Context 7
The Great Wall of China stretches over 13,000 miles across northern China.",1007,,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,2,"[Segment 3]
Title: Context 1
DNA carries genetic instructions for the development of all living organisms.

[Segment 4]
Title: Context 6
The human body contains approximately 206 bones in the adult skeleton.","1001,1006",,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,3,"[Segment 5]
Title: Context 4
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 6]
Title: Context 5
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","1004,1005",,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,4,"[Segment 7]
Title: Context 8
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1008,,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,5,"[Segment 8]
Title: Context 2
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 9]
Title: Nikola Tesla - Supporting
Nikola Tesla was a renowned inventor.","0,1002",0,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,6,Historical records confirm that Nikola Tesla developed the alternating current system.,0,0,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0015-v1,8,What did the inventor of the alternating current system develop?,alternating current system,alternating current system,7,"This contribution significantly advanced the field.

[Segment 10]
Title: Context 3
The periodic table organizes chemical elements by their atomic number.","0,1003",0,alternating current system,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,2,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,0,"[Segment 1]
Title: Context 4
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 2]
Title: Context 1
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 3]
Title: Context 3
The Eiffel Tower is located in Paris, France, and was built in 1889.

[Segment 4]
Title: Context 2
The Sahara Desert is the largest hot desert in the world.

[Segment 5]
Title: Jane Goodall - Supporting
Jane Goodall was a renowned primatologist.","0,1001,1002,1003,1004",0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,2,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,1,"Historical records confirm that Jane Goodall studied chimpanzee behavior.

This contribution significantly advanced the field.

[Segment 6]
Title: Context 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 7]
Title: Context 5
The Great Wall of China stretches over 13,000 miles across northern China.","0,1000,1005",0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,4,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,0,"[Segment 1]
Title: Context 4
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 2]
Title: Context 1
The International Space Station orbits Earth approximately every 90 minutes.","1001,1004",,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,4,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,1,"[Segment 3]
Title: Context 3
The Eiffel Tower is located in Paris, France, and was built in 1889.

[Segment 4]
Title: Context 2
The Sahara Desert is the largest hot desert in the world.

[Segment 5]
Title: Jane Goodall - Supporting
Jane Goodall was a renowned primatologist.","0,1002,1003",0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,4,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,2,"Historical records confirm that Jane Goodall studied chimpanzee behavior.

This contribution significantly advanced the field.",0,0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,4,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,3,"[Segment 6]
Title: Context 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 7]
Title: Context 5
The Great Wall of China stretches over 13,000 miles across northern China.","1000,1005",,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,0,"[Segment 1]
Title: Context 4
The Amazon River is the largest river by discharge volume of water in the world.",1004,,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,1,"[Segment 2]
Title: Context 1
The International Space Station orbits Earth approximately every 90 minutes.",1001,,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,2,"[Segment 3]
Title: Context 3
The Eiffel Tower is located in Paris, France, and was built in 1889.",1003,,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,3,"[Segment 4]
Title: Context 2
The Sahara Desert is the largest hot desert in the world.",1002,,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,4,"[Segment 5]
Title: Jane Goodall - Supporting
Jane Goodall was a renowned primatologist.",0,0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,5,Historical records confirm that Jane Goodall studied chimpanzee behavior.,0,0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,6,This contribution significantly advanced the field.,0,0,Jane Goodall,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0016-v1,8,Who studied the behavior of great apes in the wild?,Jane Goodall,Jane Goodall,7,"[Segment 6]
Title: Context 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 7]
Title: Context 5
The Great Wall of China stretches over 13,000 miles across northern China.","1000,1005",,Jane Goodall,0,qa_exact_normalized,1.0
